# Constructed from biom file
#OTU ID	S10	S11	S12	S13	S20	S21	S22	S23	S26	S27	S28	S29	S4	S5	S6	S7
9abda22375fd67c2a2c3447dede8ffda	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	26.0	165.0	51.0	46.0	0.0	0.0	0.0	0.0
ecea44db464c1007aeeee26907daee1e	0.0	104.0	79.0	98.0	0.0	0.0	0.0	0.0	8.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0
e8881e359ebcbbee34db42949a35e26c	0.0	0.0	160.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	33.0	80.0	0.0	0.0	0.0	0.0
60ccc962db2aa304a912082caf9afaff	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	31.0	81.0	30.0	78.0	13.0	36.0	0.0	0.0
48ba0d4c836e206d0d2c5819f30df0df	0.0	0.0	64.0	0.0	0.0	18.0	10.0	10.0	0.0	91.0	48.0	59.0	0.0	0.0	0.0	0.0
c8fb65d921968d075b9c862cf63b8793	57.0	47.0	151.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3065573fd58d0bfccca59e23bce87781	57.0	25.0	192.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1c7d2ad94334dd47c5d0181ab8aea2b9	0.0	28.0	73.0	16.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	36.0	0.0	74.0	0.0	43.0
346ecb7aaa6ae8155edf5af8a44ff402	42.0	27.0	196.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3114717565b416a849567d1f91c2adf1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	31.0	35.0	211.0	0.0	0.0	0.0	0.0
783aa49ac5262a17099b8db05638a8f0	67.0	0.0	0.0	84.0	0.0	0.0	0.0	0.0	23.0	54.0	0.0	60.0	0.0	0.0	0.0	0.0
ad9018f80e00f2ca4b48067195ac310d	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	15.0	73.0	39.0	136.0	0.0	0.0	0.0	0.0
a4c1fac982dd34826dea23d4f84dceee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	80.0	58.0	111.0	0.0	0.0	0.0	0.0
f47beff0fc3748fcf424bf33bc490cf2	0.0	0.0	28.0	0.0	23.0	0.0	0.0	11.0	0.0	45.0	34.0	137.0	0.0	4.0	0.0	0.0
b513ac420062ffdace0c2461a27202e6	0.0	0.0	0.0	0.0	96.0	61.0	0.0	107.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0
30305015662a8f8a271690db1b5ce577	0.0	0.0	244.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0
73004d9954c238afc02144ff8e7b0d29	0.0	0.0	0.0	0.0	84.0	71.0	18.0	56.0	12.0	19.0	0.0	16.0	0.0	0.0	0.0	0.0
a4e5ee0de3048d236790152448fbad31	45.0	0.0	184.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0
19f9785f28dcfc995304543e90f2be8d	0.0	40.0	94.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	52.0	0.0	22.0
92a2b01d9c2a0c27f06257cd27ef7a02	0.0	0.0	12.0	0.0	47.0	64.0	41.0	54.0	0.0	0.0	0.0	0.0	0.0	32.0	23.0	0.0
b50b0cfca6675b971d15a7d79abf1adf	0.0	0.0	230.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
85539013716625b72747f7307ed7ef18	29.0	29.0	142.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0b085a4fec1a492a30b46aeeb05a66bc	10.0	0.0	51.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	86.0	39.0	18.0
1815b0675323850980a1c7b9cf085641	0.0	37.0	0.0	23.0	0.0	0.0	0.0	0.0	17.0	49.0	30.0	67.0	0.0	23.0	19.0	0.0
1b1a02f980ba12a97544b110fb8ab042	21.0	14.0	64.0	11.0	0.0	0.0	0.0	16.0	17.0	43.0	28.0	30.0	0.0	5.0	5.0	10.0
7e1e4593d24111b72926886409915b6e	50.0	66.0	83.0	33.0	0.0	0.0	0.0	0.0	11.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0
1d3c99cabc99926cf6dc4cbb5a615407	0.0	0.0	182.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.0	0.0	0.0	0.0	0.0
ee8cc43ce07c63b2b87cdce577e575c3	0.0	125.0	0.0	137.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0351751b96f274117b579d8e01301d87	0.0	0.0	0.0	0.0	0.0	26.0	0.0	74.0	0.0	0.0	0.0	0.0	40.0	84.0	0.0	36.0
2dc9fb02eaa39d11e1c88de4745a643b	0.0	86.0	0.0	173.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9f0c5d73ba68ec17a74a8552de27c2a0	47.0	24.0	185.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78db7fa6b16b73b101fbb8b282b5330e	48.0	20.0	167.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0
fb310105c72970579faa48a7a322607c	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	28.0	115.0	0.0	0.0	0.0	0.0
435d04777c4fe67ce17b6d1ed90d6865	0.0	0.0	0.0	0.0	44.0	30.0	16.0	47.0	22.0	77.0	18.0	0.0	0.0	0.0	0.0	0.0
4a2c5f77c660250d6230298f9779d449	29.0	0.0	94.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	107.0	0.0	0.0	0.0	0.0
7433f49009bcca4a3ca6cfc7db672d08	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	22.0	77.0	0.0	115.0	0.0	0.0	0.0	0.0
a3ac01b0bd0a35241d19c004d4dd1cd1	13.0	107.0	74.0	46.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
1109b5aeff6c7d7e4a1d4201f3aec742	0.0	0.0	140.0	0.0	0.0	0.0	0.0	0.0	11.0	38.0	22.0	33.0	0.0	0.0	0.0	0.0
943a9f0fef606ac9c31536907d1e8150	0.0	95.0	113.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31db45359aadf8b8a40607fe97c96814	50.0	26.0	138.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0
505aa6acaecf3361ae0a4c8af5b12e59	0.0	0.0	161.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0
3db109f490897f21d36a45912114261a	23.0	26.0	85.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	6.0
49d4ff3373a4a3f318ab1355ffc3847e	0.0	0.0	0.0	0.0	49.0	45.0	14.0	32.0	0.0	27.0	28.0	36.0	0.0	0.0	0.0	0.0
9c7422a3a4ea092153a2fbc0fe158fa7	0.0	0.0	228.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7987c379b154528d424715d816a33cd0	41.0	25.0	142.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a1c72117bea8a9bcd3fcf22425f8ca18	0.0	0.0	0.0	46.0	59.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	44.0	0.0
86f8cfd793d1623da43465f4419f83b2	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	94.0	0.0	81.0	0.0	0.0	0.0	0.0
d6a1fbea0950c46a68d7b5068f34de8c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	33.0	168.0	0.0	0.0	0.0	0.0
cb1514d0b7e9a7958f3e926bcc03d4fb	0.0	0.0	0.0	0.0	67.0	67.0	15.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6d2086449c25abb55fd3b628914e1834	20.0	52.0	62.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42d5fcc4f982f4eb29e81357cce5bad2	0.0	0.0	0.0	0.0	76.0	40.0	0.0	69.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0
d757949bd4e89bbae198d6eca46576b1	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	7.0	42.0	24.0	85.0	0.0	0.0	0.0	0.0
4e801259bb1467b7acd397fcd0082e0f	0.0	0.0	0.0	0.0	37.0	0.0	0.0	91.0	0.0	28.0	0.0	60.0	0.0	0.0	0.0	0.0
64d93aceba4a1c90c41c226f6ee200a2	0.0	34.0	117.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dc4db1069b9f1f7ae56767fe28575055	0.0	19.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	143.0	0.0	0.0	0.0	0.0
45762021845bcffe18e38cfccafbc01f	0.0	0.0	11.0	0.0	14.0	9.0	0.0	12.0	0.0	0.0	0.0	0.0	45.0	68.0	0.0	50.0
ea136a7b581ca452588009424c1ab52f	0.0	29.0	55.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	58.0	12.0	0.0	0.0	0.0
683a4c4e73c6d4d7324977e95fab24bc	0.0	0.0	0.0	0.0	0.0	69.0	0.0	130.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0
509e84338409a2415a7c88f4c434da12	0.0	0.0	0.0	0.0	44.0	33.0	21.0	46.0	0.0	20.0	12.0	30.0	0.0	0.0	0.0	0.0
a1b22e9fc037986bb76e72e9dfd27d9d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	105.0	56.0	0.0	0.0	0.0	0.0	0.0
67df90023544172f28483f672d24203a	59.0	0.0	123.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0
a96fc20873c3aa3bb3082920e54706b4	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	83.0	35.0	38.0
7b7289d33012c86dc061d7c8d6a45b32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	59.0	51.0	68.0	0.0	0.0	0.0	0.0
4af19e977f1c796908feb4e4b70fc2b8	14.0	0.0	81.0	0.0	0.0	0.0	0.0	0.0	23.0	43.0	0.0	38.0	0.0	0.0	0.0	0.0
e1221aafa7efee624a050ecf6ee4fb3c	11.0	39.0	62.0	75.0	0.0	0.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64b478de1f1e24d26814abb92df331d4	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	19.0	60.0	0.0	63.0	0.0	0.0	0.0	0.0
e09f97d9f9240a8db6364dea88fcd7cd	0.0	0.0	0.0	0.0	10.0	27.0	0.0	141.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0fb924a6d7824105ae9f4631f9f72dec	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	65.0	49.0	43.0	0.0	0.0	0.0	0.0
1f8204a6f933a80c0c40cae61dc3b439	27.0	54.0	70.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f211ac06652ced45f3b6460cd0218942	26.0	24.0	148.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fb81a4d9d92d8f529ef49b59312a89d5	17.0	27.0	60.0	27.0	0.0	0.0	0.0	0.0	0.0	37.0	28.0	0.0	0.0	0.0	0.0	0.0
284a01db9c4a17945e8623117af5dab2	44.0	14.0	108.0	9.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	11.0	0.0	4.0	0.0	0.0
14a0e05106135e35f3516fe52964651f	29.0	24.0	107.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0
5502fab5ea28231060c04e16998f9276	0.0	39.0	128.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6aa7c8a0b543c9cdc7931c905dc5cf57	0.0	0.0	0.0	0.0	23.0	12.0	0.0	0.0	10.0	64.0	39.0	45.0	0.0	0.0	0.0	0.0
0ee9698a390a1ac23e4fe5e276e1d42f	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	24.0	98.0	0.0	38.0	0.0	20.0	0.0	0.0
80bdca2ea9312398c48de87d770c6bd0	0.0	0.0	189.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4c400e24e525a879cee01677b6e39416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	29.0	106.0	0.0	0.0	0.0	0.0
ec7fea73dcbe308908c21735371655f5	25.0	13.0	122.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
496a21cb3a4cae3de134ca32a861c352	15.0	0.0	62.0	20.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	22.0	0.0
30dd345f4ed3a7d5f92e5382b493ff6a	0.0	29.0	51.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	44.0	0.0	12.0
fba1377065d491543f50ae3b64635fb9	0.0	0.0	68.0	19.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	14.0	28.0	13.0
6f3f68e5c8e2a11b388ddbbea9fa182d	66.0	0.0	116.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
813efbb152cea8bc642afe7de322dbdc	0.0	36.0	101.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0
c348acf2194fcd47d685f9911ce45fbe	16.0	49.0	56.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a72387c2909efceaab8978f1c4e45c06	35.0	0.0	140.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e1c7d97fe13e9127d225d76a1feb8c78	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	18.0	50.0	0.0	64.0	0.0	0.0	0.0	0.0
c25983a9c3f66100aa1c85a5cdb55734	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	48.0	40.0	72.0	0.0	0.0	0.0	0.0
ceac78d933cb8ec62ce3ff4721a2182d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	25.0	108.0	0.0	0.0	0.0	0.0
faa1a2ee4ed2c921739cb9a63880a9de	55.0	15.0	94.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cc178187475f3d52dd5765860e70ef67	33.0	0.0	85.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33a64e56ddd1a86fc3347714d9ef3930	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	161.0	0.0	0.0	0.0	0.0
f299ae791b92a6f0bfa3d7135fa2d201	0.0	0.0	22.0	7.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	20.0	58.0	24.0	18.0
d20483089cb4e6666c2ef9f99ae2410e	0.0	0.0	0.0	0.0	37.0	24.0	0.0	26.0	0.0	23.0	21.0	23.0	0.0	0.0	0.0	0.0
6d5f13fe59736adf453834af78ee66e8	0.0	0.0	0.0	0.0	8.0	10.0	0.0	0.0	19.0	72.0	19.0	26.0	0.0	0.0	0.0	0.0
22fcb28c11fa8e8e4204784d165bf6d8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	119.0	18.0	0.0	0.0	0.0	0.0	0.0
2fb3785c770c21860c63dcf6a0fcc3ec	0.0	52.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1cf8b6ce5b8bfa5fa7c7fcc345a5cb08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	53.0	20.0	57.0	0.0	0.0	0.0	0.0
a643fb3d9095c37b6324e3ccf66a2f15	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	9.0	37.0	16.0	49.0	0.0	0.0	0.0	0.0
b9514be8441a3160bad3e3e711dc4079	16.0	35.0	59.0	28.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6faff1f836af650ae1495c051a199788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	20.0	24.0	56.0	30.0	0.0
87415d0f8dadda26d79f1ec31b42d6cc	0.0	5.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	6.0
bf307060c112a29298a4d2caa746bcbe	0.0	0.0	0.0	0.0	37.0	54.0	21.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
547b78057390d8dd87e029218928ab3c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	29.0	71.0	0.0	0.0	0.0	0.0
dafa9e64b59eff7067d069abcba07f66	0.0	0.0	52.0	21.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	39.0	0.0	0.0	0.0	0.0
c5124cda9f3e90682f6709bb9943ab84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	62.0	24.0	48.0	0.0	0.0	0.0	0.0
efdcdbde15883eab3c43ca4762a584df	13.0	18.0	42.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	5.0	0.0	0.0
5749061bf40e914a7ebd8f072d59e356	14.0	0.0	78.0	19.0	0.0	8.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	5.0	0.0	0.0
356ca7b7edc744abf4a45ed5bf080f50	0.0	0.0	19.0	71.0	0.0	0.0	0.0	0.0	6.0	15.0	10.0	0.0	12.0	0.0	0.0	0.0
4e3c67b66534571c184a882fba2370ec	26.0	44.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
783545693d2a77c42b57f55286a69220	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	23.0	45.0	0.0	0.0	0.0	0.0
1a3986d20c90d2d3755e1398e16e61aa	0.0	7.0	0.0	12.0	0.0	0.0	0.0	0.0	19.0	53.0	16.0	23.0	0.0	0.0	0.0	0.0
26d7698cd1d4fa4f60f2b0199fa7302d	0.0	129.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
817aac9aecfb6b8e9700dfb25d735e0a	0.0	26.0	53.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50f8c6db5d8d6a784ea8f01483187c1a	0.0	10.0	0.0	0.0	22.0	7.0	0.0	0.0	5.0	20.0	0.0	26.0	0.0	12.0	17.0	7.0
323f5bdbb0ca3fd44a00bb4364e6c4eb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	37.0	0.0	67.0	0.0	0.0	0.0	0.0
cba01be500e3a6415100996f3610dbfe	0.0	0.0	0.0	0.0	24.0	7.0	7.0	0.0	6.0	22.0	12.0	47.0	0.0	0.0	0.0	0.0
e9b55405e3549fcbf685926a5e60f175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	67.0	16.0	33.0	0.0	0.0	0.0	0.0
962ca9d3b4aac608d760a09e83eec79d	0.0	0.0	0.0	0.0	24.0	24.0	0.0	0.0	0.0	31.0	16.0	25.0	0.0	0.0	0.0	0.0
5c1171710338b48ff1760347ce3dafdf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	64.0	21.0	0.0
4ef8b8a85aea8ac9fa52c099d0c5604e	0.0	0.0	0.0	0.0	34.0	27.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0
5a707f1be59b721bfff21ee06f6353f9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	31.0	48.0	0.0	0.0	0.0	0.0
5d68bdea7c83d04d1cee3f1b4a74690a	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0
4d21be2eeac97f20973d892dbcc09320	0.0	0.0	0.0	0.0	25.0	25.0	6.0	0.0	0.0	34.0	0.0	24.0	0.0	0.0	0.0	0.0
1a56ad3ec2b87cfbeaba8976be08b4b9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	89.0	0.0	0.0	0.0	0.0
0802867cfb9cdaedb0691b7586002741	0.0	0.0	0.0	0.0	42.0	0.0	0.0	58.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a077d34bf6f9959f110a5c442563c639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	53.0	13.0	0.0	0.0	0.0	0.0	0.0
e3c4120a3ca1dcf6e9f78528ae290ae3	0.0	111.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1a59d915451a33deeeedc22c0f710c24	19.0	0.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a85f7818838d83dc2d474829a0662847	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	48.0	19.0	17.0
60298d3e1bad5ddbfd2a9f536eac32ed	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	54.0	0.0	0.0	0.0	0.0
42a13b5c0334f973a7342194406fb25c	0.0	0.0	16.0	89.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1640ffee3231ab0ee845d8ef92783852	12.0	19.0	44.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
748cc3fd6be05352780f0dfb71985a96	0.0	0.0	65.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0
0553ba55db6ec65d1aa6807be77a0047	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a08d04544a1cbb5c6628189445f2f3c0	0.0	0.0	0.0	0.0	35.0	27.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4acddf8a45d845b4f4b87db295f6d607	0.0	0.0	0.0	0.0	44.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c43fc24d1a819571127e69efb34cbe57	10.0	32.0	9.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
ff1a531bdd56730d1815088800a1970b	0.0	0.0	0.0	0.0	37.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
de8ae443ea5798f7bf531d1f4070a173	0.0	12.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	25.0	0.0	0.0	0.0	0.0
a1d83433e07f97fd446f7ff512e44fc6	0.0	0.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1ea819a4552decd2bc80ef683b9d6e4a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	16.0	21.0	49.0	0.0	0.0	0.0	0.0
9a3947b8dbd967ec74d6f0d9d9766729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	12.0	41.0	0.0	0.0	0.0	0.0
ba09c8ea12746cd96bdee772652e84d9	15.0	17.0	41.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	7.0	0.0	0.0
ebf9a1b617add21f1421dd61ba4f0e02	13.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0
1eb2d478279924c11ab571d6467e2145	0.0	0.0	0.0	0.0	14.0	9.0	0.0	10.0	0.0	0.0	0.0	0.0	11.0	36.0	15.0	0.0
5a511a9208ff30ce1de93504036ec2e6	17.0	10.0	52.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53eb2fadb320e4275f6cbe6d3c66828b	0.0	16.0	78.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
975c5fac444979ccf100ce54ab458db2	0.0	0.0	0.0	0.0	19.0	22.0	0.0	20.0	4.0	5.0	0.0	0.0	7.0	16.0	0.0	0.0
d300320e460e434e26a4f694a03da787	0.0	0.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e0a18adf376fbf84d393ef33f2c470dc	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	56.0	0.0	0.0
7047b70673f31e0116c06c7b30a80982	0.0	0.0	0.0	0.0	22.0	24.0	13.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7d530de69cd688f1b07c44c57a47f201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	59.0	0.0	0.0	0.0	0.0
506398bc003f46cdfd4f6504a5d46f16	0.0	20.0	41.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a8ba5c2774b6ccf70c0fa076b2ee5af7	0.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b5b3951948843fb8b37dbb53fc47e778	0.0	4.0	50.0	6.0	0.0	0.0	0.0	0.0	0.0	22.0	5.0	0.0	0.0	0.0	0.0	0.0
92f1720367db58c68a96eceb9feb416a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	14.0	0.0	69.0	0.0	0.0	0.0	0.0
e78fd1ad8e64af128a44e997503ebb01	0.0	40.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8c366b99bad2b212dd7676dfd7c92e66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	31.0	0.0	0.0	0.0	0.0
922b05c61a1ce6c2f38945783ecf4134	0.0	14.0	37.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
90d9b8ec025739037d67a0b5607154cb	0.0	0.0	20.0	0.0	0.0	6.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	29.0	0.0	11.0
